Date,Open,Last,High,Low,Range,Volume,3Y POC,VWAP,YTD POC,1Y POC,1WK POC
2022/2/14,4454.25,4436.50,4470.50,4396.50,74.00,2098618,3984.00,3808.18,0.00,0.00,0.00
2022/2/15,4436.00,4507.00,4510.50,4424.25,86.25,1523305,3984.00,3809.54,0.00,0.00,0.00
2022/2/16,4501.25,4512.50,4527.00,4465.25,61.75,1426847,3984.00,3810.81,0.00,0.00,0.00
2022/2/17,4506.75,4417.00,4517.25,4409.75,107.50,1629730,3984.00,3812.07,0.00,0.00,0.00
2022/2/18,4417.25,4386.00,4454.00,4363.50,90.50,1824590,3984.00,3813.39,0.00,0.00,0.00
2022/2/22,4366.75,4342.50,4433.75,4292.50,141.25,2589159,3984.00,3815.12,0.00,0.00,0.00
2022/2/23,4353.25,4264.50,4388.00,4255.00,133.00,1914227,3984.00,3816.21,0.00,0.00,0.00
2022/2/24,4258.00,4326.50,4332.50,4144.25,188.25,2945330,3984.00,3818.09,0.00,0.00,0.00
2022/2/25,4309.25,4422.50,4426.75,4270.00,156.75,1950397,3984.00,3819.57,0.00,0.00,0.00
2022/2/28,4342.00,4410.50,4428.00,4294.00,134.00,2189820,3984.00,3821.18,0.00,0.00,0.00
2022/3/1,4410.00,4346.25,4441.50,4317.50,124.00,1869277,3984.00,3822.40,0.00,0.00,0.00
2022/3/2,4351.25,4424.25,4441.75,4320.75,121.00,1712970,3984.00,3823.68,0.00,0.00,0.00
2022/3/3,4416.25,4401.75,4461.25,4383.50,77.75,1547676,3984.00,3824.79,0.00,0.00,0.00
2022/3/4,4409.00,4369.75,4417.00,4323.75,93.25,1842722,3984.00,3826.03,0.00,0.00,0.00
2022/3/7,4351.25,4241.00,4367.75,4227.75,140.00,1902001,3984.00,3827.01,0.00,0.00,0.00
2022/3/8,4229.00,4211.25,4317.50,4181.25,136.25,2333021,3984.00,3828.11,0.00,3998.00,0.00
2022/3/9,4195.50,4317.75,4340.75,4194.50,146.25,1659520,3984.00,3829.11,0.00,3998.00,0.00
2022/3/10,4321.50,4299.75,4324.75,4249.50,75.25,1745090,3984.00,3830.11,0.00,3998.00,0.00
2022/3/11,4300.50,4244.25,4378.50,4240.75,137.75,1687623,3984.00,3830.97,0.00,3998.00,0.00
2022/3/14,4258.50,4215.25,4296.50,4204.00,92.50,2062269,3984.00,3831.94,0.00,3998.00,0.00
2022/3/15,4223.00,4305.50,4315.00,4181.25,133.75,2054335,3984.00,3833.12,0.00,3998.00,0.00
2022/3/16,4301.50,4401.25,4419.25,4290.75,128.50,1980647,3984.00,3834.49,0.00,3998.00,0.00
2022/3/17,4412.75,4453.75,4458.50,4372.00,86.50,1442645,3984.00,3835.57,0.00,3998.00,0.00
2022/3/18,4436.00,4505.25,4517.50,4416.25,101.25,1405299,3984.00,3836.71,0.00,3998.00,0.00
2022/3/21,4511.75,4504.00,4524.75,4466.75,58.00,1375090,3984.00,3837.81,0.00,3998.00,0.00
2022/3/22,4508.50,4556.75,4566.50,4484.75,81.75,1205860,3984.00,3838.86,0.00,3998.00,0.00
2022/3/23,4555.75,4499.25,4565.75,4496.50,69.25,1336967,3984.00,3839.92,0.00,3998.00,0.00
2022/3/24,4501.00,4564.25,4569.25,4497.50,71.75,1221569,3984.00,3840.99,0.00,3998.00,0.00
2022/3/25,4568.00,4588.25,4590.75,4545.00,45.75,1251078,3984.00,3842.11,0.00,3998.00,0.00
2022/3/28,4587.00,4619.75,4624.00,4561.50,62.50,1182527,3984.00,3843.21,0.00,3998.00,0.00
2022/3/29,4622.00,4677.25,4682.75,4617.00,65.75,1353683,3984.00,3844.56,0.00,3998.00,0.00
2022/3/30,4673.00,4647.75,4679.25,4626.50,52.75,1206203,3984.00,3845.72,0.00,3998.00,0.00
2022/3/31,4650.75,4582.50,4666.00,4578.00,88.00,1650667,3984.00,3847.17,0.00,3998.00,0.00
2022/4/1,4592.75,4591.00,4607.25,4553.00,54.25,1441126,3984.00,3848.45,0.00,3998.00,0.00
2022/4/4,4590.00,4629.50,4631.75,4579.50,52.25,1025558,3984.00,3849.40,0.00,3998.00,0.00
2022/4/5,4628.00,4572.00,4640.50,4559.50,81.00,1303877,3984.00,3850.52,0.00,3998.00,0.00
2022/4/6,4578.00,4527.50,4580.50,4496.25,84.25,1803684,3984.00,3851.96,0.00,3998.00,0.00
2022/4/7,4523.00,4548.00,4569.00,4496.25,72.75,1446250,3984.00,3853.16,0.00,3998.00,0.00
2022/4/8,4546.50,4535.25,4571.50,4520.50,51.00,1358450,3984.00,3854.25,0.00,3998.00,0.00
2022/4/11,4540.50,4460.75,4543.00,4455.25,87.75,1431371,3984.00,3855.27,0.00,3998.00,0.00
2022/4/12,4462.75,4444.75,4518.50,4427.25,91.25,1739771,3984.00,3856.48,0.00,3998.00,0.00
2022/4/13,4448.50,4494.00,4501.25,4435.75,65.50,1254348,3984.00,3857.42,0.00,3998.00,0.00
2022/4/14,4490.25,4439.25,4507.50,4436.75,70.75,1396074,3984.00,3858.37,0.00,3998.00,0.00
2022/4/18,4441.75,4438.50,4458.00,4407.25,50.75,1149765,3984.00,3859.15,0.00,3998.00,0.00
2022/4/19,4450.75,4511.00,4518.75,4423.50,95.25,1465764,3984.00,3860.27,0.00,3998.00,0.00
2022/4/20,4492.75,4507.25,4536.00,4484.50,51.50,1423396,3984.00,3861.34,0.00,3998.00,0.00
2022/4/21,4519.75,4442.25,4560.75,4431.75,129.00,1704137,3984.00,3862.50,0.00,3998.00,0.00
2022/4/22,4437.50,4319.00,4445.00,4299.25,145.75,2039961,3984.00,3863.58,0.00,3998.00,0.00
2022/4/25,4310.75,4344.50,4348.25,4247.00,101.25,2280374,3984.00,3864.85,0.00,3998.00,0.00
2022/4/26,4345.75,4222.25,4355.25,4188.50,166.75,2018166,3984.00,3865.69,0.00,3998.00,0.00
2022/4/27,4201.25,4232.00,4288.00,4200.75,87.25,2035627,3984.00,3866.55,0.00,3998.00,0.00
2022/4/28,4264.75,4335.25,4355.25,4234.25,121.00,1798644,3984.00,3867.52,0.00,3998.00,0.00
2022/4/29,4295.75,4179.25,4331.50,4170.50,161.00,2117160,3984.00,3868.27,0.00,3998.00,0.00
2022/5/2,4195.75,4202.75,4217.50,4107.75,109.75,2351404,3984.00,3869.17,0.00,3998.00,0.00
2022/5/3,4197.25,4221.00,4247.50,4180.75,66.75,1678497,3984.00,3869.85,0.00,3998.00,0.00
2022/5/4,4223.00,4347.00,4354.75,4194.50,160.25,1783477,3984.00,3870.82,0.00,3998.00,0.00
2022/5/5,4341.50,4195.00,4352.50,4151.00,201.50,2389422,3984.00,3871.70,0.00,3998.00,0.00
2022/5/6,4198.25,4171.25,4205.00,4113.75,91.25,2310919,3984.00,3872.49,0.00,3998.00,0.00
2022/5/9,4139.00,4039.25,4150.75,4021.75,129.00,2139992,3984.00,3872.89,0.00,3998.00,0.00
2022/5/10,4045.00,4048.50,4117.25,4004.75,112.50,2247750,3984.00,3873.34,0.00,3998.00,0.00
2022/5/11,4042.25,3982.00,4102.25,3975.50,126.75,2157244,3984.00,3873.60,0.00,3998.00,0.00
2022/5/12,3991.50,3979.00,4013.50,3906.75,106.75,2380563,3984.00,3873.88,0.00,3998.00,0.00
2022/5/13,3968.00,4071.50,4087.75,3967.25,120.50,1859074,3984.00,3874.29,0.00,3998.00,0.00
2022/5/16,4076.75,4056.50,4095.25,4031.25,64.00,1695198,3984.00,3874.64,0.00,3998.00,0.00
2022/5/17,4053.75,4136.50,4143.25,4052.25,91.00,1716498,3984.00,3875.14,0.00,3998.00,0.00
2022/5/18,4143.00,3974.50,4146.75,3957.25,189.50,2202394,3984.00,3875.39,0.00,3998.00,0.00
2022/5/19,3968.25,3949.50,3995.25,3907.75,87.50,2317604,3984.00,3875.58,0.00,3998.00,0.00
2022/5/20,3952.25,3951.25,4001.25,3859.25,142.00,2408399,3984.00,3875.78,0.00,3998.00,0.00
2022/5/23,3962.25,4023.50,4034.00,3958.25,75.75,1736162,3984.00,3876.06,0.00,3998.00,0.00
2022/5/24,4003.50,3992.25,4006.25,3923.75,82.50,2017453,3984.00,3876.32,0.00,3998.00,0.00
2022/5/25,4001.75,4028.50,4049.50,3965.25,84.25,1744116,3984.00,3876.61,0.00,3998.00,0.00
2022/5/26,4024.00,4107.50,4125.25,4012.25,113.00,1493132,3984.00,3876.99,0.00,3998.00,0.00
2022/5/27,4099.25,4207.50,4220.00,4093.00,127.00,1547507,3984.00,3877.55,0.00,3998.00,0.00
2022/5/31,4216.25,4183.00,4254.00,4154.50,99.50,2222573,3984.00,3878.30,0.00,3998.00,0.00
2022/6/1,4190.25,4150.75,4216.75,4123.25,93.50,1912031,3984.00,3878.87,0.00,3998.00,0.00
2022/6/2,4149.50,4227.00,4230.75,4124.00,106.75,1513748,3984.00,3879.44,0.00,3998.00,0.00
2022/6/3,4229.50,4158.75,4240.75,4148.50,92.25,1532766,3984.00,3879.91,0.00,3998.00,0.00
2022/6/6,4162.25,4172.25,4220.00,4156.25,63.75,1457918,3984.00,3880.37,0.00,3998.00,0.00
2022/6/7,4173.75,4210.50,4215.75,4127.75,88.00,1677883,3984.00,3880.97,0.00,3998.00,0.00
2022/6/8,4202.50,4165.75,4211.75,4157.00,54.75,1706628,3984.00,3881.50,0.00,3998.00,0.00
2022/6/9,4167.75,4068.00,4196.00,4066.50,129.50,2024783,3984.00,3881.91,0.00,3998.00,0.00
2022/6/10,4077.00,3950.75,4081.25,3947.00,134.25,2117225,3984.00,3882.07,0.00,3998.00,0.00
2022/6/13,3927.50,3803.75,3928.75,3785.50,143.25,3162300,3984.00,3881.80,0.00,3998.00,0.00
2022/6/14,3811.00,3790.50,3857.75,3758.75,99.00,2701717,3984.00,3881.53,0.00,3998.00,0.00
2022/6/15,3793.75,3843.75,3893.25,3773.75,119.50,2247431,3984.00,3881.44,0.00,3998.00,0.00
2022/6/16,3849.25,3721.50,3883.50,3692.25,191.25,2476785,3984.00,3881.02,0.00,3998.00,0.00
2022/6/17,3730.75,3726.00,3763.75,3689.25,74.50,2207570,3984.00,3880.66,0.00,3998.00,0.00
2022/6/21,3734.25,3818.00,3834.00,3711.75,122.25,1566039,3984.00,3880.55,0.00,3998.00,0.00
2022/6/22,3816.50,3813.00,3855.75,3743.50,112.25,1660579,3984.00,3880.43,0.00,3998.00,0.00
2022/6/23,3811.50,3850.00,3856.00,3785.25,70.75,1607695,3984.00,3880.38,0.00,3998.00,0.00
2022/6/24,3835.50,3966.50,3970.00,3831.50,138.50,1563128,3984.00,3880.52,0.00,3998.00,0.00
2022/6/27,3965.25,3954.00,3998.25,3942.75,55.50,1497368,3984.00,3880.64,0.00,3998.00,0.00
2022/6/28,3961.50,3875.75,4000.25,3872.00,128.25,1791690,3984.00,3880.63,0.00,3998.00,0.00
2022/6/29,3878.50,3871.50,3890.25,3851.50,38.75,1717770,3984.00,3880.62,0.00,3998.00,0.00
2022/6/30,3873.00,3839.75,3875.25,3791.50,83.75,2394361,3984.00,3880.51,0.00,3998.00,0.00
2022/7/1,3832.25,3877.50,3883.75,3794.75,89.00,1752977,3984.00,3880.51,0.00,3998.00,0.00
2022/7/5,3878.75,3884.25,3908.00,3794.25,113.75,2031501,3984.00,3880.51,0.00,3998.00,0.00
2022/7/6,3888.25,3898.50,3925.25,3859.00,66.25,1684324,3984.00,3880.55,0.00,3998.00,0.00
2022/7/7,3904.00,3955.25,3964.50,3882.75,81.75,1314443,3984.00,3880.65,0.00,3998.00,0.00
2022/7/8,3947.25,3951.50,3972.25,3918.25,54.00,1485497,3984.00,3880.76,0.00,3998.00,0.00
2022/7/11,3950.25,3907.00,3951.00,3900.25,50.75,1486103,3984.00,3880.80,0.00,3998.00,0.00
2022/7/12,3912.25,3874.00,3926.75,3855.00,71.75,1640864,3984.00,3880.79,0.00,3998.00,0.00
2022/7/13,3875.25,3854.75,3923.25,3802.25,121.00,2157968,3984.00,3880.73,0.00,3998.00,0.00
2022/7/14,3846.00,3843.50,3856.50,3774.00,82.50,1916260,3984.00,3880.66,0.00,3998.00,0.00
2022/7/15,3848.00,3915.25,3918.50,3830.50,88.00,1523753,3984.00,3880.71,0.00,3998.00,0.00
2022/7/18,3928.75,3884.00,3959.75,3870.50,89.25,1439590,3984.00,3880.71,0.00,3998.00,0.00
2022/7/19,3888.75,3987.75,3998.25,3884.25,114.00,1611604,3984.00,3880.89,0.00,3998.00,0.00
2022/7/20,3997.25,4012.75,4027.50,3972.50,55.00,1734355,3984.00,3881.13,0.00,3998.00,0.00
2022/7/21,4004.25,4051.50,4055.00,3980.50,74.50,1821097,3984.00,3881.44,0.00,3998.00,0.00
2022/7/22,4038.25,4015.25,4066.50,3991.75,74.75,1736592,3984.00,3881.68,0.00,3998.00,0.00
2022/7/25,4018.00,4020.25,4039.00,3996.25,42.75,1493471,3984.00,3881.89,0.00,3998.00,0.00
2022/7/26,4009.25,3973.50,4014.75,3963.50,51.25,1589161,3984.00,3882.04,0.00,3998.00,0.00
2022/7/27,3989.50,4074.75,4093.00,3989.00,104.00,1740431,3984.00,3882.38,0.00,3998.00,0.00
2022/7/28,4072.25,4123.75,4161.25,4044.75,116.50,2014467,3984.00,3882.87,0.00,3998.00,0.00
2022/7/29,4155.25,4183.75,4194.25,4131.25,63.00,1919598,3984.00,3883.46,0.00,3998.00,0.00
2022/8/1,4187.75,4170.75,4197.50,4147.25,50.25,1776936,3984.00,3883.98,0.00,3998.00,0.00
2022/8/2,4170.00,4144.00,4193.25,4130.75,62.50,1892241,3984.00,3884.47,0.00,3998.00,0.00
2022/8/3,4147.25,4206.50,4220.25,4134.75,85.50,1696602,3984.00,3885.02,0.00,3998.00,0.00
2022/8/4,4200.50,4202.50,4223.50,4186.25,37.25,1245063,3984.00,3885.42,0.00,3998.00,0.00
2022/8/5,4202.25,4197.00,4216.50,4154.00,62.50,1722401,3984.00,3885.96,0.00,3998.00,0.00
2022/8/8,4200.00,4192.00,4238.25,4179.50,58.75,1536449,3984.00,3886.43,0.00,3998.00,0.00
2022/8/9,4198.75,4174.75,4205.25,4163.25,42.00,1280085,3984.00,3886.80,0.00,3998.00,0.00
2022/8/10,4179.00,4260.25,4263.75,4164.00,99.75,1627940,3984.00,3887.41,0.00,3998.00,0.00
2022/8/11,4261.00,4260.00,4310.75,4253.00,57.75,1598130,3984.00,3888.00,0.00,3998.00,0.00
2022/8/12,4269.50,4331.25,4333.00,4258.50,74.50,1300170,3984.00,3888.57,0.00,3998.00,0.00
2022/8/15,4327.25,4348.50,4355.00,4299.25,55.75,1317241,3984.00,3889.18,0.00,3998.00,0.00
2022/8/16,4344.75,4358.00,4377.75,4329.00,48.75,1363248,3984.00,3889.81,0.00,3998.00,0.00
2022/8/17,4359.50,4327.00,4365.25,4305.25,60.00,1638797,3984.00,3890.52,0.00,3998.00,0.00
2022/8/18,4329.75,4336.75,4345.75,4308.25,37.50,1366220,3984.00,3891.13,0.00,3998.00,0.00
2022/8/19,4337.25,4281.75,4338.25,4271.00,67.25,1701251,3984.00,3891.79,0.00,3998.00,0.00
2022/8/22,4271.25,4191.50,4271.75,4181.75,90.00,1724203,3984.00,3892.30,0.00,3998.00,0.00
2022/8/23,4197.25,4180.75,4212.00,4168.25,43.75,1575674,3984.00,3892.74,0.00,3998.00,0.00
2022/8/24,4178.50,4193.00,4208.75,4161.00,47.75,1348612,3984.00,3893.14,0.00,3998.00,0.00
2022/8/25,4199.00,4251.25,4253.00,4193.25,59.75,1635476,3984.00,3893.72,0.00,3998.00,0.00
2022/8/26,4248.50,4109.75,4267.50,4093.00,174.50,2241117,3984.00,3894.19,0.00,3998.00,0.00
2022/8/29,4074.25,4081.50,4114.25,4057.00,57.25,1963446,3984.00,3894.55,0.00,3998.00,0.00
2022/8/30,4086.00,4037.75,4123.00,4014.75,108.25,2555455,3984.00,3894.91,0.00,3998.00,0.00
2022/8/31,4037.50,4006.75,4068.50,4003.25,65.25,2366488,3984.00,3895.17,0.00,3998.00,0.00
2022/9/1,4008.25,4019.00,4021.50,3953.75,67.75,2212034,3984.00,3895.44,0.00,3998.00,0.00
2022/9/2,4017.75,3974.75,4069.50,3956.25,113.25,2510355,3984.00,3895.63,0.00,3998.00,0.00
2022/9/6,3979.25,3960.75,4013.50,3937.00,76.50,2360326,3984.00,3895.78,0.00,3998.00,0.00
2022/9/7,3957.75,4030.25,4039.00,3933.75,105.25,1956209,3984.00,3896.03,0.00,3998.00,0.00
2022/9/8,4030.25,4055.75,4061.75,3993.00,68.75,2356008,3984.00,3896.39,0.00,3998.00,0.00
2022/9/9,4060.50,4117.50,4127.50,4056.00,71.50,1677890,3984.00,3896.75,0.00,3998.00,0.00
2022/9/12,4128.00,4162.00,4169.75,4112.25,57.50,2528311,3984.00,3897.39,0.00,3998.00,0.00
2022/9/13,4169.50,3982.25,4207.00,3970.50,236.50,3207923,3984.00,3897.66,0.00,3998.00,0.00
2022/9/14,3988.75,3997.50,4013.25,3961.00,52.25,2494976,3984.00,3897.89,0.00,3998.00,0.00
2022/9/15,4004.00,3951.25,4009.50,3937.00,72.50,2515924,3984.00,3898.02,0.00,3998.00,0.00
2022/9/16,3936.00,3922.00,3937.00,3885.00,52.00,2688630,3984.00,3898.08,0.00,3998.00,0.00
2022/9/19,3921.50,3949.25,3959.00,3878.25,80.75,2100098,3984.00,3898.18,0.00,3998.00,0.00
2022/9/20,3955.00,3904.75,3968.25,3875.25,93.00,2357296,3984.00,3898.20,0.00,3998.00,0.00
2022/9/21,3910.75,3838.25,3957.25,3824.00,133.25,2440206,3984.00,3898.06,0.00,3998.00,0.00
2022/9/22,3826.00,3804.00,3865.00,3795.50,69.50,2578314,3984.00,3897.83,0.00,3998.00,0.00
2022/9/23,3809.25,3741.00,3815.25,3692.25,123.00,2913560,3984.00,3897.40,0.00,3998.00,0.00
2022/9/26,3737.25,3702.00,3762.50,3689.50,73.00,2899415,3984.00,3896.87,0.00,3998.00,0.00
2022/9/27,3700.00,3693.00,3765.00,3667.25,97.75,2963065,3984.00,3896.31,0.00,3998.00,0.00
2022/9/28,3700.50,3764.00,3783.25,3645.00,138.25,2780935,3984.00,3895.97,0.00,3998.00,0.00
2022/9/29,3762.25,3686.25,3768.00,3654.00,114.00,2860631,3984.00,3895.41,0.00,3998.00,0.00
2022/9/30,3688.50,3633.50,3725.75,3627.25,98.50,2976179,3984.00,3894.69,0.00,3998.00,0.00
2022/10/3,3625.25,3722.25,3743.75,3603.75,140.00,2315515,3984.00,3894.32,0.00,3998.00,0.00
2022/10/4,3728.50,3835.25,3840.75,3718.25,122.50,2381497,3984.00,3894.19,0.00,3998.00,0.00
2022/10/5,3833.00,3826.00,3852.00,3766.00,86.00,2089198,3984.00,3894.06,0.00,3998.00,0.00
2022/10/6,3827.75,3788.75,3851.50,3782.00,69.50,2157569,3984.00,3893.85,0.00,3998.00,0.00
2022/10/7,3777.75,3685.25,3804.00,3664.50,139.50,2238683,3984.00,3893.42,0.00,3998.00,0.00
2022/10/10,3670.75,3657.25,3699.50,3632.00,67.50,2024447,3984.00,3892.98,0.00,3998.00,0.00
2022/10/11,3656.75,3631.25,3685.25,3611.00,74.25,2398140,3984.00,3892.41,0.00,3998.00,0.00
2022/10/12,3639.00,3620.50,3667.25,3617.50,49.75,1948173,3984.00,3891.93,0.00,3998.00,0.00
2022/10/13,3628.25,3713.75,3729.75,3534.00,195.75,3288646,3984.00,3891.39,0.00,3998.00,0.00
2022/10/14,3712.25,3629.50,3765.75,3623.25,142.50,2730405,3984.00,3890.75,0.00,3998.00,0.00
2022/10/17,3623.00,3721.25,3734.50,3622.50,112.00,1951998,3984.00,3890.45,0.00,3998.00,0.00
2022/10/18,3738.25,3764.75,3809.25,3729.25,80.00,2746886,3984.00,3890.14,0.00,3998.00,0.00
2022/10/19,3791.75,3739.25,3806.25,3708.75,97.50,2348844,3984.00,3889.82,0.00,3998.00,0.00
2022/10/20,3740.00,3707.25,3780.00,3698.25,81.75,2403705,3984.00,3889.42,0.00,3998.00,0.00
2022/10/21,3709.75,3796.00,3805.25,3673.50,131.75,2681019,3984.00,3889.20,0.00,3998.00,0.00
2022/10/24,3803.00,3841.25,3854.00,3768.50,85.50,2109780,3984.00,3889.11,0.00,3998.00,0.00
2022/10/25,3835.25,3902.25,3906.25,3822.00,84.25,1836723,3984.00,3889.13,0.00,3998.00,0.00
2022/10/26,3873.00,3873.00,3929.50,3856.25,73.25,2118534,3984.00,3889.10,0.00,3998.00,0.00
2022/10/27,3876.25,3851.50,3902.75,3789.50,113.25,2211786,3984.00,3889.02,0.00,3998.00,0.00
2022/10/28,3830.25,3943.25,3956.25,3808.75,147.50,2084386,3984.00,3889.12,0.00,3998.00,0.00
2022/10/31,3943.50,3915.00,3946.75,3904.25,42.50,2002625,3984.00,3889.17,0.00,3998.00,0.00
2022/11/1,3916.00,3898.00,3960.00,3884.50,75.50,1895614,3984.00,3889.18,0.00,3998.00,0.00
2022/11/2,3895.00,3800.75,3939.00,3792.25,146.75,2210708,3984.00,3889.01,0.00,3998.00,0.00
2022/11/3,3798.75,3759.75,3814.50,3736.25,78.25,1887557,3984.00,3888.80,0.00,3998.00,0.00
2022/11/4,3756.00,3811.50,3837.50,3743.00,94.50,2494788,3984.00,3888.63,0.00,3998.00,0.00
2022/11/7,3782.00,3847.25,3853.75,3770.25,83.50,1483146,3984.00,3888.57,0.00,3998.00,0.00
2022/11/8,3844.75,3867.25,3899.00,3824.75,74.25,1878046,3984.00,3888.54,0.00,3998.00,0.00
2022/11/9,3864.50,3787.50,3880.75,3782.00,98.75,1889153,3984.00,3888.37,0.00,3998.00,0.00
2022/11/10,3789.00,3993.00,4005.50,3783.50,222.00,2408104,3984.00,3888.59,0.00,3998.00,0.00
2022/11/11,4005.00,4032.25,4041.75,3983.00,58.75,1927068,3984.00,3888.83,0.00,3998.00,0.00
2022/11/14,4016.00,3998.00,4049.50,3996.00,53.50,1592615,3984.00,3888.98,0.00,3998.00,0.00
2022/11/15,4006.75,4031.50,4082.75,3992.00,90.75,2230543,3984.00,3889.26,0.00,3998.00,0.00
2022/11/16,4024.00,4000.50,4047.75,3994.00,53.75,1502501,3984.00,3889.41,0.00,3998.00,0.00
2022/11/17,4009.25,3987.25,4022.25,3944.50,77.75,1560808,3984.00,3889.54,0.00,3998.00,0.00
2022/11/18,3992.50,4006.00,4026.00,3974.50,51.50,1534155,3984.00,3889.69,0.00,3998.00,0.00
2022/11/21,4004.50,3990.00,4014.00,3969.50,44.50,1178421,3984.00,3889.80,0.00,3998.00,0.00
2022/11/22,3989.75,4042.25,4044.50,3977.25,67.25,1161999,3984.00,3889.95,0.00,3998.00,0.00
2022/11/23,4042.00,4065.00,4071.50,4034.00,37.50,1281153,3984.00,3890.14,0.00,3998.00,0.00
2022/11/25,4070.75,4064.50,4081.25,4056.75,24.50,608795,3984.00,3890.23,0.00,3998.00,0.00
2022/11/28,4052.25,4002.25,4056.00,3992.25,63.75,1481503,3984.00,3890.38,0.00,3998.00,0.00
2022/11/29,4004.00,3994.00,4022.25,3973.25,49.00,1500171,3984.00,3890.51,0.00,3998.00,0.00
2022/11/30,3994.25,4113.25,4125.50,3974.75,150.75,2479997,3984.00,3890.99,0.00,3998.00,0.00
2022/12/1,4126.50,4113.75,4142.00,4086.50,55.50,1834073,3984.00,3891.34,0.00,3998.00,0.00
2022/12/2,4109.50,4107.50,4117.50,4038.75,78.75,1849784,3984.00,3891.68,0.00,3998.00,0.00
2022/12/5,4106.00,4035.25,4107.75,4019.25,88.50,1497688,3984.00,3891.86,0.00,3998.00,0.00
2022/12/6,4037.75,3977.00,4046.75,3953.50,93.25,1869101,3984.00,3892.00,0.00,3998.00,0.00
2022/12/7,3976.50,3968.75,3993.50,3946.00,47.50,1756473,3984.00,3892.11,0.00,3998.00,0.00
2022/12/8,3967.75,3997.75,4009.25,3948.00,61.25,1708915,3984.00,3892.27,0.00,3998.00,0.00
2022/12/9,3996.75,3968.25,4022.00,3962.00,60.00,1739761,3984.00,3892.38,0.00,3998.00,0.00
2022/12/12,3965.75,4025.00,4026.00,3956.00,70.00,2145805,3984.00,3892.62,0.00,3998.00,0.00
2022/12/13,4022.25,4055.25,4180.00,4017.50,162.50,2864043,3984.00,3893.02,0.00,3998.00,0.00
2022/12/14,4054.50,4030.75,4090.75,3997.00,93.75,1951473,3984.00,3893.24,0.00,3998.00,0.00
2022/12/15,4037.00,3927.25,4043.00,3908.00,135.00,2216621,3984.00,3893.31,0.00,3998.00,0.00
2022/12/16,3920.00,3879.00,3934.50,3855.25,79.25,1965701,3984.00,3893.28,0.00,3998.00,0.00
2022/12/19,3874.00,3845.50,3899.00,3827.25,71.75,1405774,3984.00,3893.23,0.00,3998.00,0.00
2022/12/20,3842.75,3849.25,3866.50,3803.50,63.00,1541868,3984.00,3893.17,0.00,3998.00,0.00
2022/12/21,3857.25,3905.75,3918.75,3855.50,63.25,1522069,3984.00,3893.18,0.00,3998.00,0.00
2022/12/22,3915.00,3849.25,3919.75,3788.50,131.25,1842326,3984.00,3893.12,0.00,3998.00,0.00
2022/12/23,3850.00,3869.75,3872.50,3821.25,51.25,1374913,3984.00,3893.09,0.00,3998.00,0.00
2022/12/27,3878.00,3855.00,3900.50,3837.25,63.25,1006414,3984.00,3893.06,0.00,3998.00,0.00
2022/12/28,3858.00,3807.50,3875.00,3804.50,70.50,1282810,3984.00,3892.97,0.00,3998.00,0.00
2022/12/29,3811.00,3871.75,3882.75,3806.25,76.50,1146984,3984.00,3892.95,0.00,3998.00,0.00
2022/12/30,3869.75,3861.00,3871.00,3821.50,49.50,1401810,3984.00,3892.91,3990.25,3998.00,0.00
2023/1/3,3895.00,3846.00,3906.75,3814.50,92.25,1782473,3984.00,3892.84,3990.25,3998.00,0.00
2023/1/4,3842.75,3874.50,3896.25,3836.50,59.75,1912155,3984.00,3892.81,3990.25,3998.00,0.00
2023/1/5,3871.00,3829.00,3885.50,3822.50,63.00,1679973,3984.00,3892.72,3990.25,3998.00,0.00
2023/1/6,3833.00,3915.50,3928.75,3819.00,109.75,2026154,3984.00,3892.76,3990.25,3998.00,0.00
2023/1/9,3918.50,3913.75,3973.25,3909.75,63.50,1697887,3984.00,3892.79,3990.25,3998.00,0.00
2023/1/10,3914.50,3940.75,3943.75,3891.50,52.25,1520955,3984.00,3892.85,3990.25,3998.00,0.00
2023/1/11,3941.00,3990.00,3992.50,3934.50,58.00,1398769,3984.00,3892.96,3990.25,3998.00,0.00
2023/1/12,3991.75,4003.50,4021.50,3954.00,67.50,2102587,3984.00,3893.15,3990.25,3998.00,0.00
2023/1/13,4003.00,4018.25,4024.25,3961.75,62.50,1456784,3984.00,3893.30,3990.25,3998.00,0.00
2023/1/17,4020.00,4009.50,4035.25,3996.75,38.50,1423931,3984.00,3893.44,3990.25,3998.00,0.00
2023/1/18,4008.50,3945.75,4033.50,3943.75,89.75,1902551,3984.00,3893.52,3990.25,3998.00,0.00
2023/1/19,3945.25,3915.50,3948.75,3901.75,47.00,1896890,3984.00,3893.55,3990.25,3998.00,0.00
2023/1/20,3925.00,3988.50,3990.50,3911.75,78.75,1620355,3984.00,3893.68,3990.25,3998.00,0.00
2023/1/23,3987.00,4036.50,4056.75,3980.25,76.50,1594736,3984.00,3893.87,3990.25,3998.00,0.00
2023/1/24,4036.50,4032.75,4047.50,4005.25,42.25,1472856,3984.00,3894.03,3990.25,3998.00,0.00
2023/1/25,4039.00,4032.00,4040.50,3963.25,77.25,1760515,3984.00,3894.23,3990.25,3998.00,0.00
2023/1/26,4031.00,4075.50,4077.00,4027.25,49.75,1613804,3984.00,3894.47,3990.25,3998.00,0.00
2023/1/27,4065.00,4084.25,4109.25,4057.25,52.00,1587936,3984.00,3894.71,3990.25,3998.00,0.00
